timestamp,type,f1,f2,f3,f4a,f4b,f4c,angle,value1,v2a,v2b,v2c,value3,video2_header,video2_entries
2026-04-14T23:53:38,track,772,87,1417,198,179,58,,,,,,,,
2026-04-14T23:53:39,track,829,234,820,6,52,99,,,,,,,,
2026-04-14T23:53:40,track,789,152,3205,119,96,144,,,,,,,,
2026-04-14T23:53:41,track,677,25,2269,241,112,104,,,,,,,,
2026-04-14T23:53:42,track,613,43,1471,136,167,245,,,,,,,,
2026-04-14T23:53:43,track,508,142,979,88,148,49,,,,,,,,
2026-04-14T23:53:44,track,658,64,1105,196,69,152,,,,,,,,
2026-04-14T23:53:45,track,936,21,1938,101,134,179,,,,,,,,
2026-04-14T23:53:46,track,995,214,3229,247,22,172,,,,,,,,
2026-04-14T23:53:47,track,719,121,825,150,36,161,,,,,,,,
2026-04-14T23:53:48,track,565,244,1475,55,13,161,,,,,,,,
2026-04-14T23:53:49,track,763,5,1241,138,41,107,,,,,,,,
2026-04-14T23:53:50,track,811,116,1042,96,80,82,,,,,,,,
2026-04-14T23:53:51,track,543,127,2404,252,147,18,,,,,,,,
2026-04-14T23:53:52,track,672,56,1861,236,54,3,,,,,,,,
2026-04-14T23:53:53,track,841,241,3763,203,253,254,,,,,,,,
2026-04-14T23:53:54,track,918,94,903,87,34,194,,,,,,,,
2026-04-14T23:53:55,track,918,48,3022,1,42,154,,,,,,,,
2026-04-14T23:53:56,track,940,96,3027,11,190,159,,,,,,,,
2026-04-14T23:53:57,track,936,52,1433,142,24,133,,,,,,,,
2026-04-14T23:53:58,track,519,219,2187,110,4,46,,,,,,,,
2026-04-14T23:53:59,track,760,196,3098,236,155,145,,,,,,,,
2026-04-14T23:54:00,track,688,46,3048,248,56,220,,,,,,,,
2026-04-14T23:54:01,track,696,12,1319,210,150,156,,,,,,,,
2026-04-14T23:54:02,track,976,86,3135,25,224,22,,,,,,,,
2026-04-14T23:54:03,track,939,166,3816,0,232,191,,,,,,,,
2026-04-14T23:54:04,track,809,185,1417,207,16,17,,,,,,,,
2026-04-14T23:54:05,track,635,111,1681,18,185,177,,,,,,,,
2026-04-14T23:54:06,track,693,219,3441,230,189,211,,,,,,,,
2026-04-14T23:54:07,track,505,94,1143,196,89,85,,,,,,,,
2026-04-14T23:54:08,track,875,131,2608,193,33,205,,,,,,,,
2026-04-14T23:54:09,track,609,119,459,117,39,209,,,,,,,,
2026-04-14T23:54:10,track,581,242,886,89,225,99,,,,,,,,
2026-04-14T23:54:11,track,600,81,1380,195,43,47,,,,,,,,
2026-04-14T23:54:12,track,614,29,49,109,244,81,,,,,,,,
2026-04-14T23:54:13,track,819,25,2297,6,190,197,,,,,,,,
2026-04-14T23:54:14,track,690,63,835,161,210,146,,,,,,,,
2026-04-14T23:54:15,track,860,48,1111,156,98,84,,,,,,,,
2026-04-14T23:54:16,track,709,176,300,146,183,163,,,,,,,,
2026-04-14T23:54:17,track,590,231,3759,189,246,3,,,,,,,,
2026-04-14T23:54:18,track,775,113,1823,18,243,245,,,,,,,,
2026-04-14T23:54:19,track,573,61,3424,165,98,228,,,,,,,,
2026-04-14T23:54:20,track,722,2,1283,25,225,154,,,,,,,,
2026-04-14T23:54:21,track,755,207,3980,82,164,137,,,,,,,,
2026-04-14T23:54:22,track,770,111,641,134,69,204,,,,,,,,
2026-04-14T23:54:23,track,737,215,2970,99,73,95,,,,,,,,
2026-04-14T23:54:24,track,567,85,1574,88,146,189,,,,,,,,
2026-04-14T23:54:25,track,743,200,3684,99,223,247,,,,,,,,
2026-04-14T23:54:26,track,971,117,535,172,109,67,,,,,,,,
2026-04-14T23:54:27,track,550,196,2813,81,241,62,,,,,,,,
2026-04-14T23:54:28,track,854,216,3261,33,244,71,,,,,,,,
2026-04-14T23:54:29,track,662,135,182,164,188,242,,,,,,,,
2026-04-14T23:54:30,track,747,154,2324,124,61,77,,,,,,,,
2026-04-14T23:54:31,track,719,100,225,123,240,69,,,,,,,,
2026-04-14T23:54:32,track,740,30,3392,104,255,231,,,,,,,,
2026-04-14T23:54:33,track,542,209,159,159,169,225,,,,,,,,
2026-04-14T23:54:34,track,807,108,3997,6,170,230,,,,,,,,
2026-04-14T23:54:35,track,746,112,1718,229,152,34,,,,,,,,
2026-04-14T23:54:36,track,612,82,427,109,64,171,,,,,,,,
2026-04-14T23:54:37,track,979,132,3397,5,84,149,,,,,,,,
2026-04-14T23:54:38,track,903,212,420,19,84,255,,,,,,,,
2026-04-14T23:54:39,track,565,146,1433,210,26,22,,,,,,,,
2026-04-14T23:54:40,track,670,57,3100,219,15,117,,,,,,,,
2026-04-14T23:54:41,track,669,168,562,66,91,66,,,,,,,,
2026-04-14T23:54:42,track,697,18,514,216,10,44,,,,,,,,
2026-04-14T23:54:43,track,773,132,921,204,53,162,,,,,,,,
2026-04-14T23:54:44,track,760,214,3193,165,205,224,,,,,,,,
2026-04-14T23:54:45,track,945,252,922,230,170,208,,,,,,,,
2026-04-14T23:54:46,track,701,51,3420,203,244,146,,,,,,,,
2026-04-14T23:54:47,track,794,22,2545,215,71,70,,,,,,,,
2026-04-14T23:54:48,track,668,161,14,82,49,0,,,,,,,,
2026-04-14T23:54:49,track,733,142,2835,88,52,160,,,,,,,,
2026-04-14T23:54:50,track,777,133,758,224,177,74,,,,,,,,
2026-04-14T23:54:51,track,545,132,3817,141,11,68,,,,,,,,
2026-04-14T23:54:52,track,797,113,3364,49,232,185,,,,,,,,
2026-04-14T23:54:53,track,898,244,3500,69,177,170,,,,,,,,
2026-04-14T23:54:54,track,623,4,424,13,193,195,,,,,,,,
2026-04-14T23:54:55,track,823,129,3119,179,117,74,,,,,,,,
2026-04-14T23:54:56,track,896,192,1807,248,116,30,,,,,,,,
2026-04-14T23:54:57,track,704,181,3052,5,175,195,,,,,,,,
2026-04-14T23:54:58,track,790,144,1961,189,24,37,,,,,,,,
2026-04-14T23:54:59,track,947,115,3580,124,93,39,,,,,,,,
2026-04-14T23:55:00,track,888,74,2389,134,74,143,,,,,,,,
2026-04-14T23:55:01,track,638,79,183,159,153,88,,,,,,,,
2026-04-14T23:55:02,track,547,147,2880,89,64,86,,,,,,,,
2026-04-14T23:55:03,track,790,143,2792,246,212,206,,,,,,,,
2026-04-14T23:55:04,track,539,243,1328,10,38,140,,,,,,,,
2026-04-14T23:55:05,track,698,73,2213,108,210,205,,,,,,,,
2026-04-14T23:55:06,track,806,107,2939,28,75,31,,,,,,,,
2026-04-14T23:55:07,track,976,98,891,197,81,134,,,,,,,,
2026-04-14T23:55:08,track,567,120,2697,123,96,121,,,,,,,,
2026-04-14T23:55:09,track,578,185,3148,96,169,89,,,,,,,,
2026-04-14T23:55:10,track,759,59,1277,146,69,143,,,,,,,,
2026-04-14T23:55:11,track,687,225,2385,95,20,137,,,,,,,,
2026-04-14T23:55:12,track,824,216,3616,194,196,26,,,,,,,,
2026-04-14T23:55:13,track,691,174,1141,98,95,232,,,,,,,,
2026-04-14T23:55:14,track,529,166,406,230,119,162,,,,,,,,
2026-04-14T23:55:15,track,546,120,416,219,82,202,,,,,,,,
2026-04-14T23:55:16,track,812,202,3948,230,236,51,,,,,,,,
2026-04-14T23:55:17,track,888,19,1801,165,71,33,,,,,,,,
2026-04-14T23:55:18,track,645,1,2737,127,123,158,,,,,,,,
2026-04-14T23:55:19,track,869,69,646,208,136,211,,,,,,,,
2026-04-14T23:55:20,track,705,68,2082,253,84,28,,,,,,,,
2026-04-14T23:55:21,track,995,213,1022,202,245,242,,,,,,,,
2026-04-14T23:55:22,track,766,58,2435,50,109,245,,,,,,,,
2026-04-14T23:55:23,track,576,99,51,133,33,112,,,,,,,,
2026-04-14T23:55:24,track,975,252,803,54,194,50,,,,,,,,
2026-04-14T23:55:25,track,500,221,2323,8,168,240,,,,,,,,
2026-04-14T23:55:26,track,723,141,3208,243,171,108,,,,,,,,
2026-04-14T23:55:27,track,582,228,1753,149,166,195,,,,,,,,
2026-04-14T23:55:28,track,881,58,1631,189,85,213,,,,,,,,
2026-04-14T23:55:29,track,638,175,376,64,254,157,,,,,,,,
2026-04-14T23:55:30,track,953,193,2268,68,137,65,,,,,,,,
2026-04-14T23:55:31,track,782,51,3430,107,165,28,,,,,,,,
2026-04-14T23:55:32,track,874,233,3118,138,254,39,,,,,,,,
2026-04-14T23:55:33,track,893,87,396,69,211,101,,,,,,,,
2026-04-14T23:55:34,track,915,91,3024,106,31,80,,,,,,,,
2026-04-14T23:55:35,track,930,78,2245,162,169,57,,,,,,,,
2026-04-14T23:55:36,track,653,9,3633,131,51,208,,,,,,,,
2026-04-14T23:55:37,track,810,207,458,64,244,145,,,,,,,,
2026-04-14T23:55:38,track,706,246,161,90,183,74,,,,,,,,
2026-04-14T23:55:39,track,925,181,589,164,25,255,,,,,,,,
2026-04-14T23:55:40,track,821,42,895,156,212,177,,,,,,,,
2026-04-14T23:55:41,track,723,50,722,32,37,64,,,,,,,,
2026-04-14T23:55:42,track,561,192,2144,16,145,100,,,,,,,,
2026-04-14T23:55:43,track,714,106,3565,23,12,160,,,,,,,,
2026-04-14T23:55:44,track,878,116,2262,122,83,22,,,,,,,,
2026-04-14T23:55:45,track,886,117,3537,216,132,204,,,,,,,,
2026-04-14T23:55:46,track,907,242,9,230,41,131,,,,,,,,
2026-04-14T23:55:47,track,718,182,1860,211,226,82,,,,,,,,
2026-04-14T23:55:48,track,935,108,178,173,115,47,,,,,,,,
2026-04-14T23:55:49,track,607,31,154,90,199,164,,,,,,,,
2026-04-14T23:55:50,track,826,255,2752,11,45,151,,,,,,,,
2026-04-14T23:55:51,track,912,227,2386,60,69,7,,,,,,,,
2026-04-14T23:55:52,track,865,12,1874,212,201,80,,,,,,,,
2026-04-14T23:55:53,track,559,188,465,219,124,150,,,,,,,,
2026-04-14T23:55:54,track,559,80,2828,4,242,223,,,,,,,,
2026-04-14T23:55:55,track,886,107,2134,196,12,133,,,,,,,,
2026-04-14T23:55:56,track,860,144,2509,211,181,110,,,,,,,,
2026-04-14T23:55:57,track,564,155,3196,47,69,36,,,,,,,,
2026-04-14T23:55:58,track,667,148,693,174,79,86,,,,,,,,
2026-04-14T23:55:59,track,621,104,2940,40,134,118,,,,,,,,
2026-04-14T23:56:00,track,911,230,415,208,213,171,,,,,,,,
2026-04-14T23:56:01,track,941,220,1055,235,93,251,,,,,,,,
2026-04-14T23:56:02,track,742,89,2124,199,244,78,,,,,,,,
2026-04-14T23:56:03,track,902,251,365,234,70,72,,,,,,,,
2026-04-14T23:56:04,track,725,33,1499,238,169,19,,,,,,,,
2026-04-14T23:56:05,track,615,141,945,79,50,109,,,,,,,,
2026-04-14T23:56:06,track,904,38,3184,180,201,122,,,,,,,,
2026-04-14T23:56:07,track,835,158,3886,113,178,109,,,,,,,,
2026-04-14T23:56:08,track,708,149,575,68,87,252,,,,,,,,
2026-04-14T23:56:09,track,844,63,3446,192,221,131,,,,,,,,
2026-04-14T23:56:10,track,931,81,3288,206,50,95,,,,,,,,
2026-04-14T23:56:11,track,702,198,962,4,143,129,,,,,,,,
2026-04-14T23:56:12,track,643,21,2352,131,150,94,,,,,,,,
2026-04-14T23:56:13,track,598,221,1307,75,57,53,,,,,,,,
2026-04-14T23:56:14,track,950,127,46,20,244,72,,,,,,,,
2026-04-14T23:56:15,track,996,238,1359,136,180,138,,,,,,,,
2026-04-14T23:56:16,track,531,135,3595,15,162,44,,,,,,,,
2026-04-14T23:56:17,track,943,239,3260,151,250,74,,,,,,,,
2026-04-14T23:56:18,track,929,118,1683,73,92,119,,,,,,,,
2026-04-14T23:56:19,track,552,8,2358,174,186,40,,,,,,,,
2026-04-14T23:56:20,track,907,238,1159,90,47,240,,,,,,,,
2026-04-14T23:56:21,track,873,16,2149,95,247,45,,,,,,,,
2026-04-14T23:56:22,track,565,100,3405,200,50,206,,,,,,,,
2026-04-14T23:56:23,track,747,107,322,30,212,243,,,,,,,,
2026-04-14T23:56:24,track,631,160,2630,62,10,131,,,,,,,,
2026-04-14T23:56:25,track,672,57,936,224,20,32,,,,,,,,
2026-04-14T23:56:26,track,643,82,527,206,160,154,,,,,,,,
2026-04-14T23:56:27,track,515,96,35,128,87,101,,,,,,,,
2026-04-14T23:56:28,track,559,133,3160,185,242,117,,,,,,,,
2026-04-14T23:56:29,track,972,225,3852,19,194,189,,,,,,,,
2026-04-14T23:56:30,track,558,154,3560,108,198,136,,,,,,,,
2026-04-14T23:56:31,track,564,184,3721,233,229,79,,,,,,,,
2026-04-14T23:56:32,track,863,86,1211,193,85,3,,,,,,,,
2026-04-14T23:56:33,track,682,146,465,57,156,45,,,,,,,,
2026-04-14T23:56:34,track,709,148,1127,182,197,22,,,,,,,,
2026-04-14T23:56:35,track,767,251,665,218,10,26,,,,,,,,
2026-04-14T23:56:36,track,927,40,2949,103,54,213,,,,,,,,
2026-04-14T23:56:37,track,894,44,1166,230,197,112,,,,,,,,
2026-04-14T23:56:38,track,599,204,3420,34,234,199,,,,,,,,
2026-04-14T23:56:39,track,890,151,2061,39,230,19,,,,,,,,
2026-04-14T23:56:40,track,732,46,2737,97,239,232,,,,,,,,
2026-04-14T23:56:41,track,680,205,847,235,73,36,,,,,,,,
2026-04-14T23:56:42,track,806,27,1045,88,131,48,,,,,,,,
2026-04-14T23:56:43,track,763,237,2039,199,83,176,,,,,,,,
2026-04-14T23:56:44,track,633,173,3369,81,166,77,,,,,,,,
2026-04-14T23:56:45,track,910,188,1060,33,42,245,,,,,,,,
2026-04-14T23:56:46,track,836,181,1348,160,66,178,,,,,,,,
2026-04-14T23:56:47,track,549,167,1782,136,176,70,,,,,,,,
2026-04-14T23:56:48,track,897,242,2040,189,147,4,,,,,,,,
2026-04-14T23:56:49,track,689,48,2042,99,239,136,,,,,,,,
2026-04-14T23:56:50,track,772,240,1147,232,218,153,,,,,,,,
2026-04-14T23:56:51,track,511,78,1779,121,69,27,,,,,,,,
2026-04-14T23:56:52,track,935,196,344,240,186,215,,,,,,,,
2026-04-14T23:56:53,track,718,154,3910,246,154,49,,,,,,,,
2026-04-14T23:56:54,track,571,71,1072,226,121,170,,,,,,,,
2026-04-14T23:56:55,track,629,135,206,42,62,61,,,,,,,,
2026-04-14T23:56:56,track,721,69,2795,63,251,104,,,,,,,,
2026-04-14T23:56:57,track,968,67,882,89,18,226,,,,,,,,
2026-04-14T23:56:58,track,986,147,3807,222,8,53,,,,,,,,
2026-04-14T23:56:59,track,586,11,1988,96,212,103,,,,,,,,
2026-04-14T23:57:00,track,523,24,1344,255,67,239,,,,,,,,
2026-04-14T23:57:01,track,629,234,3832,148,203,201,,,,,,,,
2026-04-14T23:57:02,track,939,70,1055,168,91,75,,,,,,,,
2026-04-14T23:57:03,track,656,105,1164,20,171,68,,,,,,,,
2026-04-14T23:57:04,track,812,183,48,222,103,54,,,,,,,,
2026-04-14T23:57:05,track,987,50,2930,176,25,196,,,,,,,,
2026-04-14T23:57:06,track,574,174,541,127,240,233,,,,,,,,
2026-04-14T23:57:07,track,622,103,3509,56,139,71,,,,,,,,
2026-04-14T23:57:08,track,564,55,69,215,230,67,,,,,,,,
2026-04-14T23:57:09,track,961,117,3799,146,93,207,,,,,,,,
2026-04-14T23:57:10,track,546,207,1469,152,73,241,,,,,,,,
2026-04-14T23:57:11,track,711,253,2145,177,100,249,,,,,,,,
2026-04-14T23:57:12,track,962,44,1327,1,117,181,,,,,,,,
2026-04-14T23:57:13,track,679,234,1676,238,51,141,,,,,,,,
2026-04-14T23:57:14,track,906,187,3205,191,114,63,,,,,,,,
2026-04-14T23:57:15,track,756,81,3417,235,229,64,,,,,,,,
2026-04-14T23:57:16,track,799,157,979,8,134,66,,,,,,,,
2026-04-14T23:57:17,track,713,70,102,23,177,230,,,,,,,,
2026-04-14T23:57:18,track,663,171,212,183,112,237,,,,,,,,
2026-04-14T23:57:19,track,523,232,238,161,74,224,,,,,,,,
2026-04-14T23:57:20,track,839,193,1532,120,192,205,,,,,,,,
2026-04-14T23:57:21,track,961,201,230,80,223,185,,,,,,,,
2026-04-14T23:57:22,track,509,186,2335,123,46,207,,,,,,,,
2026-04-14T23:57:23,track,728,121,1069,203,215,93,,,,,,,,
2026-04-14T23:57:24,track,915,150,3211,82,73,99,,,,,,,,
2026-04-14T23:57:25,track,871,20,2183,94,205,116,,,,,,,,
2026-04-14T23:57:26,track,523,100,2351,58,57,66,,,,,,,,
2026-04-14T23:57:27,track,938,43,2450,77,25,212,,,,,,,,
2026-04-14T23:57:28,track,752,201,2831,26,17,190,,,,,,,,
2026-04-14T23:57:29,track,845,181,3958,93,236,29,,,,,,,,
2026-04-14T23:57:30,track,830,144,1638,76,97,245,,,,,,,,
2026-04-14T23:57:31,track,554,255,294,110,227,237,,,,,,,,
2026-04-14T23:57:32,track,769,11,1190,113,227,191,,,,,,,,
2026-04-14T23:57:33,track,955,236,448,43,168,131,,,,,,,,
2026-04-14T23:57:34,track,747,67,921,197,203,56,,,,,,,,
2026-04-14T23:57:35,track,658,177,3007,183,31,64,,,,,,,,
2026-04-14T23:57:36,track,691,41,612,188,220,88,,,,,,,,
2026-04-14T23:57:37,track,945,25,2846,246,223,30,,,,,,,,
2026-04-14T23:57:38,track,537,199,610,6,255,199,,,,,,,,
2026-04-14T23:57:39,track,816,106,1703,178,147,126,,,,,,,,
2026-04-14T23:57:40,track,861,37,1382,221,24,166,,,,,,,,
2026-04-14T23:57:41,track,824,202,2094,52,214,111,,,,,,,,
2026-04-14T23:57:42,track,661,197,573,104,56,16,,,,,,,,
2026-04-14T23:57:43,track,774,36,2808,211,130,83,,,,,,,,
2026-04-14T23:57:44,track,649,148,1586,83,27,132,,,,,,,,
2026-04-14T23:57:45,track,825,80,1553,93,83,195,,,,,,,,
2026-04-14T23:57:46,track,658,242,1352,148,180,135,,,,,,,,
2026-04-14T23:57:47,track,615,148,2614,15,246,118,,,,,,,,
2026-04-14T23:57:48,track,636,245,1260,59,79,204,,,,,,,,
2026-04-14T23:57:49,track,694,169,1531,247,123,173,,,,,,,,
2026-04-14T23:57:50,track,799,69,1232,187,84,218,,,,,,,,
2026-04-14T23:57:51,track,879,196,1980,137,219,182,,,,,,,,
2026-04-14T23:57:52,track,726,196,2492,24,80,108,,,,,,,,
2026-04-14T23:57:53,track,518,230,461,235,77,91,,,,,,,,
2026-04-14T23:57:54,track,872,113,2843,24,103,89,,,,,,,,
2026-04-14T23:57:55,track,533,159,2002,165,97,62,,,,,,,,
2026-04-14T23:57:56,track,514,110,1995,207,145,1,,,,,,,,
2026-04-14T23:57:57,track,809,226,3665,97,250,32,,,,,,,,
2026-04-14T23:57:58,track,773,55,1077,220,189,89,,,,,,,,
2026-04-14T23:57:59,track,841,177,1167,202,144,221,,,,,,,,
2026-04-14T23:58:00,track,597,27,3123,238,84,31,,,,,,,,
2026-04-14T23:58:01,track,575,150,2371,162,30,249,,,,,,,,
2026-04-14T23:58:02,track,641,96,2756,4,237,175,,,,,,,,
2026-04-14T23:58:03,track,699,101,1648,46,80,131,,,,,,,,
2026-04-14T23:58:04,track,833,90,1591,8,124,53,,,,,,,,
2026-04-14T23:58:05,track,757,188,2900,147,107,248,,,,,,,,
2026-04-14T23:58:06,track,842,57,2534,5,30,115,,,,,,,,
2026-04-14T23:58:07,track,516,138,710,2,48,197,,,,,,,,
2026-04-14T23:58:08,track,511,51,3875,231,34,246,,,,,,,,
2026-04-14T23:58:09,track,579,36,2625,111,160,124,,,,,,,,
2026-04-14T23:58:10,track,784,176,1240,74,225,112,,,,,,,,
2026-04-14T23:58:11,track,731,136,4000,18,69,55,,,,,,,,
2026-04-14T23:58:12,track,874,255,1222,165,31,222,,,,,,,,
2026-04-14T23:58:13,track,979,40,3067,86,97,183,,,,,,,,
2026-04-14T23:58:14,track,678,143,1886,62,67,210,,,,,,,,
2026-04-14T23:58:15,track,630,180,1283,147,165,158,,,,,,,,
2026-04-14T23:58:16,track,604,83,869,12,40,177,,,,,,,,
2026-04-14T23:58:17,track,787,215,1186,215,87,28,,,,,,,,
2026-04-14T23:58:18,track,772,195,3873,158,48,117,,,,,,,,
2026-04-14T23:58:19,track,702,131,2483,210,170,70,,,,,,,,
2026-04-14T23:58:20,track,738,134,3702,158,49,209,,,,,,,,
2026-04-14T23:58:21,track,658,12,901,210,75,232,,,,,,,,
2026-04-14T23:58:22,track,781,94,2986,34,96,218,,,,,,,,
2026-04-14T23:58:23,track,824,156,1104,200,144,42,,,,,,,,
2026-04-14T23:58:24,track,611,240,2822,101,217,232,,,,,,,,
2026-04-14T23:58:25,track,538,125,2374,104,156,52,,,,,,,,
2026-04-14T23:58:26,track,761,220,827,54,96,140,,,,,,,,
2026-04-14T23:58:27,track,566,198,3001,215,177,58,,,,,,,,
2026-04-14T23:58:28,track,983,49,3277,107,204,254,,,,,,,,
2026-04-14T23:58:29,track,873,49,2859,240,39,247,,,,,,,,
2026-04-14T23:58:30,track,983,212,2072,175,79,220,,,,,,,,
2026-04-14T23:58:31,track,987,37,278,133,238,34,,,,,,,,
2026-04-14T23:58:32,track,781,127,314,172,92,81,,,,,,,,
2026-04-14T23:58:33,track,720,107,516,130,191,52,,,,,,,,
2026-04-14T23:58:34,track,733,166,950,238,217,198,,,,,,,,
2026-04-14T23:58:35,track,782,249,1908,144,97,217,,,,,,,,
2026-04-14T23:58:36,track,686,249,2456,38,232,251,,,,,,,,
2026-04-14T23:58:37,track,974,47,2271,188,34,198,,,,,,,,
2026-04-14T23:58:38,track,831,228,3798,21,35,34,,,,,,,,
2026-04-14T23:58:39,track,881,118,2985,84,10,159,,,,,,,,
2026-04-14T23:58:40,track,535,56,3213,214,222,10,,,,,,,,
2026-04-14T23:58:41,track,802,84,2589,77,64,192,,,,,,,,
2026-04-14T23:58:42,track,759,139,3571,219,114,32,,,,,,,,
2026-04-14T23:58:43,track,882,123,2110,17,107,241,,,,,,,,
2026-04-14T23:58:44,track,564,104,203,69,154,128,,,,,,,,
2026-04-14T23:58:45,track,891,236,440,143,47,113,,,,,,,,
2026-04-14T23:58:46,track,682,136,747,124,246,188,,,,,,,,
2026-04-14T23:58:47,track,604,100,2158,249,250,244,,,,,,,,
2026-04-14T23:58:48,track,751,122,1655,161,175,7,,,,,,,,
2026-04-14T23:58:49,track,762,57,1626,58,234,234,,,,,,,,
2026-04-14T23:58:50,track,710,158,1645,60,63,159,,,,,,,,
2026-04-14T23:58:51,track,982,129,1990,220,220,155,,,,,,,,
2026-04-14T23:58:52,track,765,38,1458,5,98,86,,,,,,,,
2026-04-14T23:58:53,track,957,64,3965,136,207,121,,,,,,,,
2026-04-14T23:58:54,track,848,70,433,68,80,131,,,,,,,,
2026-04-14T23:58:55,track,907,12,2686,26,149,205,,,,,,,,
2026-04-14T23:58:56,track,621,191,2337,244,4,248,,,,,,,,
2026-04-14T23:58:57,track,504,78,129,4,216,222,,,,,,,,
2026-04-14T23:58:58,track,516,100,748,226,122,70,,,,,,,,
2026-04-14T23:58:59,track,775,231,1912,87,91,23,,,,,,,,
2026-04-14T23:59:00,track,931,135,1344,68,53,86,,,,,,,,
2026-04-14T23:59:01,track,598,69,1588,141,226,37,,,,,,,,
2026-04-14T23:59:02,track,657,217,2430,149,209,135,,,,,,,,
2026-04-14T23:59:03,track,738,164,272,176,24,149,,,,,,,,
2026-04-14T23:59:04,track,651,245,3590,142,217,93,,,,,,,,
2026-04-14T23:59:05,track,717,13,2367,5,254,83,,,,,,,,
2026-04-14T23:59:06,track,866,174,1307,84,166,236,,,,,,,,
2026-04-14T23:59:07,track,698,120,2581,140,153,118,,,,,,,,
2026-04-14T23:59:08,track,575,112,2377,17,158,234,,,,,,,,
2026-04-14T23:59:09,track,899,20,1197,116,235,160,,,,,,,,
2026-04-14T23:59:10,track,905,230,1885,121,148,180,,,,,,,,
2026-04-14T23:59:11,track,551,23,812,45,200,37,,,,,,,,
2026-04-14T23:59:12,track,774,29,1141,139,200,169,,,,,,,,
2026-04-14T23:59:13,track,562,204,3785,99,67,106,,,,,,,,
2026-04-14T23:59:14,track,680,227,2066,5,207,21,,,,,,,,
2026-04-14T23:59:15,track,717,35,2558,244,185,182,,,,,,,,
2026-04-14T23:59:16,track,707,191,3072,244,178,141,,,,,,,,
2026-04-14T23:59:17,track,768,141,252,197,45,212,,,,,,,,
2026-04-14T23:59:18,track,656,111,253,225,138,107,,,,,,,,
2026-04-14T23:59:19,track,857,234,3312,158,241,81,,,,,,,,
2026-04-14T23:59:20,track,730,248,2783,30,205,76,,,,,,,,
2026-04-14T23:59:21,track,949,202,108,2,210,186,,,,,,,,
2026-04-14T23:59:22,track,573,242,3732,160,232,206,,,,,,,,
2026-04-14T23:59:23,track,932,49,729,88,223,42,,,,,,,,
2026-04-14T23:59:24,track,675,177,3669,216,113,93,,,,,,,,
2026-04-14T23:59:25,track,715,108,2443,235,36,34,,,,,,,,
2026-04-14T23:59:26,track,626,154,1567,255,180,133,,,,,,,,
2026-04-14T23:59:27,track,992,45,2783,87,20,115,,,,,,,,
2026-04-14T23:59:28,track,640,32,2926,64,222,70,,,,,,,,
2026-04-14T23:59:29,track,730,157,729,235,117,64,,,,,,,,
2026-04-14T23:59:30,track,769,225,3915,134,47,244,,,,,,,,
2026-04-14T23:59:31,track,553,110,1319,249,242,187,,,,,,,,
2026-04-14T23:59:32,track,580,148,833,102,225,79,,,,,,,,
2026-04-14T23:59:33,track,583,49,26,208,221,182,,,,,,,,
2026-04-14T23:59:34,track,657,206,2924,23,33,97,,,,,,,,
2026-04-14T23:59:35,track,885,126,186,115,255,101,,,,,,,,
2026-04-14T23:59:36,track,882,208,3115,107,145,226,,,,,,,,
2026-04-14T23:59:37,track,761,68,3429,177,27,32,,,,,,,,
2026-04-14T23:59:38,track,750,103,230,91,143,12,,,,,,,,
2026-04-14T23:59:39,track,995,246,144,21,164,41,,,,,,,,
2026-04-14T23:59:40,track,794,188,1144,66,128,250,,,,,,,,
2026-04-14T23:59:41,track,618,36,2901,206,76,246,,,,,,,,
2026-04-14T23:59:42,track,591,207,3541,130,67,124,,,,,,,,
2026-04-14T23:59:43,track,857,31,1651,125,96,66,,,,,,,,
2026-04-14T23:59:44,track,889,205,998,114,96,239,,,,,,,,
2026-04-14T23:59:45,track,740,43,1875,108,6,168,,,,,,,,
2026-04-14T23:59:46,track,788,194,1807,223,169,33,,,,,,,,
2026-04-14T23:59:47,track,758,2,2639,11,188,27,,,,,,,,
2026-04-14T23:59:48,track,669,138,123,143,140,167,,,,,,,,
2026-04-14T23:59:49,track,651,139,702,113,72,249,,,,,,,,
2026-04-14T23:59:50,track,544,67,608,40,151,176,,,,,,,,
2026-04-14T23:59:51,track,769,83,2006,236,171,229,,,,,,,,
2026-04-14T23:59:52,track,793,69,2612,83,190,56,,,,,,,,
2026-04-14T23:59:53,track,505,181,2214,226,189,182,,,,,,,,
2026-04-14T23:59:54,track,793,79,3381,177,76,16,,,,,,,,
2026-04-14T23:59:55,track,666,4,3961,42,195,253,,,,,,,,
2026-04-14T23:59:56,track,525,148,1007,203,231,194,,,,,,,,
2026-04-14T23:59:57,track,907,227,1976,247,35,218,,,,,,,,
2026-04-14T23:59:58,track,977,85,2862,173,179,19,,,,,,,,
2026-04-14T23:59:59,track,914,2,177,190,53,74,,,,,,,,
2026-04-15T00:00:00,track,777,219,1696,6,184,164,,,,,,,,
2026-04-15T00:00:01,track,872,99,425,215,96,62,,,,,,,,
2026-04-15T00:00:02,track,780,8,35,115,236,216,,,,,,,,
2026-04-15T00:00:03,track,667,115,2496,245,72,252,,,,,,,,
2026-04-15T00:00:04,track,723,127,2538,147,71,248,,,,,,,,
2026-04-15T00:00:05,track,901,180,496,99,228,206,,,,,,,,
2026-04-15T00:00:06,track,613,156,1704,246,206,26,,,,,,,,
2026-04-15T00:00:07,track,875,65,1255,43,243,143,,,,,,,,
